,date,state,all_new_hospitalizations
1275,2020-04-12 00:00:00,WA,0.0
1276,2020-04-19 00:00:00,WA,0.0
1277,2020-04-26 00:00:00,WA,0.0
1278,2020-05-03 00:00:00,WA,0.0
1279,2020-05-10 00:00:00,WA,0.0
1280,2020-05-17 00:00:00,WA,0.0
1281,2020-05-24 00:00:00,WA,0.0
1282,2020-05-31 00:00:00,WA,0.0
1283,2020-06-07 00:00:00,WA,0.0
1284,2020-06-14 00:00:00,WA,0.0
1285,2020-06-21 00:00:00,WA,0.0
1286,2020-06-28 00:00:00,WA,0.0
1287,2020-07-05 00:00:00,WA,0.0
1288,2020-07-12 00:00:00,WA,0.0
1289,2020-07-19 00:00:00,WA,225.0
1290,2020-07-26 00:00:00,WA,593.0
1291,2020-08-02 00:00:00,WA,699.0
1292,2020-08-09 00:00:00,WA,677.0
1293,2020-08-16 00:00:00,WA,814.0
1294,2020-08-23 00:00:00,WA,589.0
1295,2020-08-30 00:00:00,WA,659.0
1296,2020-03-01 00:00:00,WI,
1297,2020-03-08 00:00:00,WI,
1298,2020-03-15 00:00:00,WI,0.0
1299,2020-03-22 00:00:00,WI,0.0
1300,2020-03-29 00:00:00,WI,0.0
1301,2020-04-05 00:00:00,WI,0.0
1302,2020-04-12 00:00:00,WI,0.0
1303,2020-04-19 00:00:00,WI,0.0
1304,2020-04-26 00:00:00,WI,0.0
1305,2020-05-03 00:00:00,WI,0.0
1306,2020-05-10 00:00:00,WI,0.0
1307,2020-05-17 00:00:00,WI,0.0
1308,2020-05-24 00:00:00,WI,0.0
1309,2020-05-31 00:00:00,WI,0.0
1310,2020-06-07 00:00:00,WI,0.0
1311,2020-06-14 00:00:00,WI,0.0
1312,2020-06-21 00:00:00,WI,0.0
1313,2020-06-28 00:00:00,WI,0.0
1314,2020-07-05 00:00:00,WI,0.0
1315,2020-07-12 00:00:00,WI,0.0
1316,2020-07-19 00:00:00,WI,575.0
1317,2020-07-26 00:00:00,WI,592.0
1318,2020-08-02 00:00:00,WI,1004.0
1319,2020-08-09 00:00:00,WI,1460.0
1320,2020-08-16 00:00:00,WI,1210.0
1321,2020-08-23 00:00:00,WI,928.0
1322,2020-08-30 00:00:00,WI,840.0
1323,2020-03-01 00:00:00,WV,
1324,2020-03-08 00:00:00,WV,
1325,2020-03-15 00:00:00,WV,0.0
1326,2020-03-22 00:00:00,WV,0.0
1327,2020-03-29 00:00:00,WV,0.0
1328,2020-04-05 00:00:00,WV,0.0
1329,2020-04-12 00:00:00,WV,0.0
1330,2020-04-19 00:00:00,WV,0.0
1331,2020-04-26 00:00:00,WV,0.0
1332,2020-05-03 00:00:00,WV,0.0
1333,2020-05-10 00:00:00,WV,0.0
1334,2020-05-17 00:00:00,WV,0.0
1335,2020-05-24 00:00:00,WV,0.0
1336,2020-05-31 00:00:00,WV,0.0
1337,2020-06-07 00:00:00,WV,0.0
1338,2020-06-14 00:00:00,WV,0.0
1339,2020-06-21 00:00:00,WV,0.0
1340,2020-06-28 00:00:00,WV,0.0
1341,2020-07-05 00:00:00,WV,0.0
1342,2020-07-12 00:00:00,WV,0.0
1343,2020-07-19 00:00:00,WV,162.0
1344,2020-07-26 00:00:00,WV,352.0
1345,2020-08-02 00:00:00,WV,349.0
1346,2020-08-09 00:00:00,WV,352.0
1347,2020-08-16 00:00:00,WV,280.0
1348,2020-08-23 00:00:00,WV,304.0
1349,2020-08-30 00:00:00,WV,294.0
1350,2020-03-01 00:00:00,WY,
1351,2020-03-08 00:00:00,WY,
1352,2020-03-15 00:00:00,WY,0.0
1353,2020-03-22 00:00:00,WY,0.0
1354,2020-03-29 00:00:00,WY,0.0
1355,2020-04-05 00:00:00,WY,0.0
1356,2020-04-12 00:00:00,WY,0.0
1357,2020-04-19 00:00:00,WY,0.0
1358,2020-04-26 00:00:00,WY,0.0
1359,2020-05-03 00:00:00,WY,0.0
1360,2020-05-10 00:00:00,WY,0.0
1361,2020-05-17 00:00:00,WY,0.0
1362,2020-05-24 00:00:00,WY,0.0
1363,2020-05-31 00:00:00,WY,0.0
1364,2020-06-07 00:00:00,WY,0.0
1365,2020-06-14 00:00:00,WY,0.0
1366,2020-06-21 00:00:00,WY,0.0
1367,2020-06-28 00:00:00,WY,0.0
1368,2020-07-05 00:00:00,WY,0.0
1369,2020-07-12 00:00:00,WY,0.0
1370,2020-07-19 00:00:00,WY,15.0
1371,2020-07-26 00:00:00,WY,57.0
1372,2020-08-02 00:00:00,WY,131.0
1373,2020-08-09 00:00:00,WY,203.0
1374,2020-08-16 00:00:00,WY,171.0
1375,2020-08-23 00:00:00,WY,140.0
1376,2020-08-30 00:00:00,WY,131.0
1377,,AK,
